"nombreComunidad","fecha","positivos"
"Andalucia","30/03/2020","341"
"Andalucia","31/03/2020","254"
"Andalucia","01/04/2020","356"
"Andalucia","02/04/2020","262"
"Andalucia","03/04/2020","202"
"Andalucia","04/04/2020","317"
"Andalucia","05/04/2020","276"
"Andalucia","06/04/2020","187"
"Andalucia","07/04/2020","266"
"Andalucia","08/04/2020","251"
"Andalucia","09/04/2020","137"
"Andalucia","10/04/2020","218"
"Andalucia","11/04/2020","162"
"Andalucia","12/04/2020","129"
"Andalucia","13/04/2020","111"
"Andalucia","14/04/2020","209"
"Andalucia","15/04/2020","216"
"Andalucia","16/04/2020","175"
"Andalucia","17/04/2020","141"
"Andalucia","18/04/2020","135"
"Andalucia","19/04/2020","74"
"Andalucia","20/04/2020","77"
"Andalucia","21/04/2020","154"
"Andalucia","22/04/2020","134"
"Andalucia","23/04/2020","168"
"Andalucia","24/04/2020","169"
"Andalucia","25/04/2020","57"
"Andalucia","26/04/2020","36"
"Andalucia","27/04/2020","45"
"Andalucia","28/04/2020","130"
"Andalucia","29/04/2020","162"
"Andalucia","30/04/2020","119"
"Andalucia","01/05/2020","100"
"Andalucia","02/05/2020","95"
"Andalucia","03/05/2020","27"
"Andalucia","04/05/2020","49"
"Andalucia","05/05/2020","73"
"Andalucia","06/05/2020","25"
"Andalucia","07/05/2020","24"
"Andalucia","08/05/2020","17"
"Andalucia","09/05/2020","12"
"Andalucia","10/05/2020","5"
"Andalucia","11/05/2020","22"
"Andalucia","12/05/2020","22"
"Andalucia","13/05/2020","16"
"Andalucia","14/05/2020","13"
"Andalucia","15/05/2020","16"
"Andalucia","16/05/2020","9"
"Andalucia","17/05/2020","5"
"Andalucia","18/05/2020","11"
"Andalucia","19/05/2020","11"
"Andalucia","20/05/2020","12"
"Andalucia","21/05/2020","9"
"Andalucia","22/05/2020","6"
"Andalucia","23/05/2020","7"
"Andalucia","24/05/2020","3"
"Andalucia","25/05/2020","8"
"Andalucia","26/05/2020","8"
"Andalucia","27/05/2020","11"
"Andalucia","28/05/2020","7"
"Andalucia","29/05/2020","12"
"Andalucia","30/05/2020","13"
"Andalucia","31/05/2020","9"
"Andalucia","01/06/2020","18"
"Andalucia","02/06/2020","6"
"Andalucia","03/06/2020","16"
"Andalucia","04/06/2020","5"
"Andalucia","05/06/2020","12"
"Andalucia","06/06/2020","4"
"Andalucia","07/06/2020","2"
"Andalucia","08/06/2020","6"
"Andalucia","09/06/2020","7"
"Andalucia","10/06/2020","6"
"Andalucia","11/06/2020","3"
"Andalucia","12/06/2020","4"
"Andalucia","13/06/2020","4"
"Andalucia","14/06/2020","3"
"Andalucia","15/06/2020","7"
"Andalucia","16/06/2020","9"
"Andalucia","17/06/2020","10"
"Andalucia","18/06/2020","24"
"Andalucia","19/06/2020","11"
"Andalucia","20/06/2020","15"
"Andalucia","21/06/2020","10"
"Andalucia","22/06/2020","16"
"Andalucia","23/06/2020","13"
"Andalucia","24/06/2020","95"
"Andalucia","25/06/2020","22"
"Andalucia","26/06/2020","18"
"Andalucia","27/06/2020","14"
"Andalucia","28/06/2020","27"
"Andalucia","29/06/2020","22"
"Andalucia","30/06/2020","24"
"Andalucia","01/07/2020","20"
"Andalucia","02/07/2020","14"
"Andalucia","03/07/2020","24"
"Andalucia","04/07/2020","25"
"Andalucia","05/07/2020","15"
"Andalucia","06/07/2020","19"
"Andalucia","07/07/2020","28"
"Andalucia","08/07/2020","48"
"Andalucia","09/07/2020","36"
"Andalucia","10/07/2020","58"
"Andalucia","11/07/2020","40"
"Andalucia","12/07/2020","19"
"Andalucia","13/07/2020","21"
"Andalucia","14/07/2020","68"
"Andalucia","15/07/2020","45"
"Andalucia","16/07/2020","25"
"Murcia","31/01/2020","0"
"Murcia","01/02/2020","0"
"Murcia","02/02/2020","0"
"Murcia","03/02/2020","0"
"Murcia","04/02/2020","0"
"Murcia","05/02/2020","2"
"Murcia","06/02/2020","0"
"Murcia","07/02/2020","0"
"Murcia","08/02/2020","0"
"Murcia","09/02/2020","0"
"Murcia","10/02/2020","1"
"Murcia","11/02/2020","0"
"Murcia","12/02/2020","0"
"Murcia","13/02/2020","0"
"Murcia","14/02/2020","1"
"Murcia","15/02/2020","0"
"Murcia","16/02/2020","0"
"Murcia","17/02/2020","3"
"Murcia","18/02/2020","1"
"Murcia","19/02/2020","1"
"Murcia","20/02/2020","0"
"Murcia","21/02/2020","0"
"Murcia","22/02/2020","1"
"Murcia","23/02/2020","1"
"Murcia","24/02/2020","2"
"Murcia","25/02/2020","3"
"Murcia","26/02/2020","1"
"Murcia","27/02/2020","1"
"Murcia","28/02/2020","3"
"Murcia","29/02/2020","3"
"Murcia","01/03/2020","5"
"Murcia","02/03/2020","8"
"Murcia","03/03/2020","6"
"Murcia","04/03/2020","11"
"Murcia","05/03/2020","14"
"Murcia","06/03/2020","13"
"Murcia","07/03/2020","20"
"Murcia","08/03/2020","19"
"Murcia","09/03/2020","34"
"Murcia","10/03/2020","65"
"Murcia","11/03/2020","74"
"Murcia","12/03/2020","62"
"Murcia","13/03/2020","104"
"Murcia","14/03/2020","108"
"Murcia","15/03/2020","97"
"Murcia","16/03/2020","130"
"Murcia","17/03/2020","103"
"Murcia","18/03/2020","122"
"Murcia","19/03/2020","120"
"Murcia","20/03/2020","122"
"Murcia","21/03/2020","83"
"Murcia","22/03/2020","79"
"Murcia","23/03/2020","128"
"Murcia","24/03/2020","78"
"Murcia","25/03/2020","84"
"Murcia","26/03/2020","47"
"Murcia","27/03/2020","52"
"Murcia","28/03/2020","40"
"Murcia","29/03/2020","35"
"Murcia","30/03/2020","41"
"Murcia","31/03/2020","30"
"Murcia","01/04/2020","28"
"Murcia","02/04/2020","30"
"Murcia","03/04/2020","26"
"Murcia","04/04/2020","22"
"Murcia","05/04/2020","29"
"Murcia","06/04/2020","15"
"Murcia","07/04/2020","10"
"Murcia","08/04/2020","40"
"Murcia","09/04/2020","27"
"Murcia","10/04/2020","12"
"Murcia","11/04/2020","12"
"Murcia","12/04/2020","11"
"Murcia","13/04/2020","7"
"Murcia","14/04/2020","7"
"Murcia","15/04/2020","9"
"Murcia","16/04/2020","2"
"Murcia","17/04/2020","6"
"Murcia","18/04/2020","5"
"Murcia","19/04/2020","4"
"Murcia","20/04/2020","2"
"Murcia","21/04/2020","7"
"Murcia","22/04/2020","8"
"Murcia","23/04/2020","12"
"Murcia","24/04/2020","6"
"Murcia","25/04/2020","3"
"Murcia","26/04/2020","6"
"Murcia","27/04/2020","1"
"Murcia","28/04/2020","16"
"Murcia","29/04/2020","10"
"Murcia","30/04/2020","25"
"Murcia","01/05/2020","8"
"Murcia","02/05/2020","17"
"Murcia","03/05/2020","4"
"Murcia","04/05/2020","2"
"Murcia","05/05/2020","2"
"Murcia","06/05/2020","2"
"Murcia","07/05/2020","2"
"Murcia","08/05/2020","1"
"Murcia","09/05/2020","1"
"Murcia","10/05/2020","1"
"Murcia","11/05/2020","2"
"Murcia","12/05/2020","3"
"Murcia","13/05/2020","5"
"Murcia","14/05/2020","2"
"Murcia","15/05/2020","0"
"Murcia","16/05/2020","1"
"Murcia","17/05/2020","1"
"Murcia","18/05/2020","2"
"Murcia","19/05/2020","2"
"Murcia","20/05/2020","0"
"Murcia","21/05/2020","1"
"Murcia","22/05/2020","1"
"Murcia","23/05/2020","2"
"Murcia","24/05/2020","0"
"Murcia","25/05/2020","0"
"Murcia","26/05/2020","0"
"Murcia","27/05/2020","3"
"Murcia","28/05/2020","2"
"Murcia","29/05/2020","1"
"Murcia","30/05/2020","1"
"Murcia","31/05/2020","0"
"Murcia","01/06/2020","4"
"Murcia","02/06/2020","2"
"Murcia","03/06/2020","2"
"Murcia","04/06/2020","3"
"Murcia","05/06/2020","1"
"Murcia","06/06/2020","3"
"Murcia","07/06/2020","0"
"Murcia","08/06/2020","2"
"Murcia","09/06/2020","2"
"Murcia","10/06/2020","1"
"Murcia","11/06/2020","0"
"Murcia","12/06/2020","0"
"Murcia","13/06/2020","1"
"Murcia","14/06/2020","3"
"Murcia","15/06/2020","2"
"Murcia","16/06/2020","1"
"Murcia","17/06/2020","2"
"Murcia","18/06/2020","2"
"Murcia","19/06/2020","3"
"Murcia","20/06/2020","3"
"Murcia","21/06/2020","3"
"Murcia","22/06/2020","3"
"Murcia","23/06/2020","5"
"Murcia","24/06/2020","7"
"Murcia","25/06/2020","5"
"Murcia","26/06/2020","6"
"Murcia","27/06/2020","6"
"Murcia","28/06/2020","3"
"Murcia","29/06/2020","10"
"Murcia","30/06/2020","2"
"Murcia","01/07/2020","4"
"Murcia","02/07/2020","1"
"Murcia","03/07/2020","2"
"Murcia","04/07/2020","5"
"Murcia","05/07/2020","6"
"Murcia","06/07/2020","6"
"Murcia","07/07/2020","9"
"Murcia","08/07/2020","11"
"Murcia","09/07/2020","3"
"Murcia","10/07/2020","5"
"Murcia","11/07/2020","12"
"Murcia","12/07/2020","6"
"Murcia","13/07/2020","3"
"Murcia","14/07/2020","2"
"Murcia","15/07/2020","3"
"Murcia","16/07/2020","0"
"Cantabria","31/01/2020","0"
"Cantabria","01/02/2020","0"
"Cantabria","02/02/2020","0"
"Cantabria","03/02/2020","0"
"Cantabria","04/02/2020","0"
"Cantabria","05/02/2020","0"
"Cantabria","06/02/2020","0"
"Cantabria","07/02/2020","0"
"Cantabria","08/02/2020","0"
"Cantabria","09/02/2020","0"
"Cantabria","10/02/2020","0"
"Cantabria","11/02/2020","0"
"Cantabria","12/02/2020","0"
"Cantabria","13/02/2020","0"
"Cantabria","14/02/2020","0"
"Cantabria","15/02/2020","0"
"Cantabria","16/02/2020","0"
"Cantabria","17/02/2020","0"
"Cantabria","18/02/2020","0"
"Cantabria","19/02/2020","0"
"Cantabria","20/02/2020","0"
"Cantabria","21/02/2020","0"
"Cantabria","22/02/2020","0"
"Cantabria","23/02/2020","1"
"Cantabria","24/02/2020","0"
"Cantabria","25/02/2020","8"
"Cantabria","26/02/2020","0"
"Cantabria","27/02/2020","0"
"Cantabria","28/02/2020","0"
"Cantabria","29/02/2020","1"
"Cantabria","01/03/2020","1"
"Cantabria","02/03/2020","0"
"Cantabria","03/03/2020","0"
"Cantabria","04/03/2020","0"
"Cantabria","05/03/2020","0"
"Cantabria","06/03/2020","9"
"Cantabria","07/03/2020","12"
"Cantabria","08/03/2020","17"
"Cantabria","09/03/2020","9"
"Cantabria","10/03/2020","3"
"Cantabria","11/03/2020","17"
"Cantabria","12/03/2020","36"
"Cantabria","13/03/2020","54"
"Cantabria","14/03/2020","59"
"Cantabria","15/03/2020","68"
"Cantabria","16/03/2020","71"
"Cantabria","17/03/2020","76"
"Cantabria","18/03/2020","89"
"Cantabria","19/03/2020","177"
"Cantabria","20/03/2020","143"
"Cantabria","21/03/2020","99"
"Cantabria","22/03/2020","84"
"Cantabria","23/03/2020","87"
"Cantabria","24/03/2020","57"
"Cantabria","25/03/2020","57"
"Cantabria","26/03/2020","39"
"Cantabria","27/03/2020","74"
"Cantabria","28/03/2020","68"
"Cantabria","29/03/2020","39"
"Cantabria","30/03/2020","27"
"Cantabria","31/03/2020","33"
"Cantabria","01/04/2020","72"
"Cantabria","02/04/2020","53"
"Cantabria","03/04/2020","34"
"Cantabria","04/04/2020","62"
"Cantabria","05/04/2020","25"
"Cantabria","06/04/2020","28"
"Cantabria","07/04/2020","13"
"Cantabria","08/04/2020","26"
"Cantabria","09/04/2020","23"
"Cantabria","10/04/2020","29"
"Cantabria","11/04/2020","24"
"Cantabria","12/04/2020","46"
"Cantabria","13/04/2020","35"
"Cantabria","14/04/2020","14"
"Cantabria","15/04/2020","17"
"Cantabria","16/04/2020","18"
"Cantabria","17/04/2020","27"
"Cantabria","18/04/2020","13"
"Cantabria","19/04/2020","15"
"Cantabria","20/04/2020","24"
"Cantabria","21/04/2020","10"
"Cantabria","22/04/2020","26"
"Cantabria","23/04/2020","26"
"Cantabria","24/04/2020","13"
"Cantabria","25/04/2020","12"
"Cantabria","26/04/2020","4"
"Cantabria","27/04/2020","2"
"Cantabria","28/04/2020","5"
"Cantabria","29/04/2020","4"
"Cantabria","30/04/2020","12"
"Cantabria","01/05/2020","16"
"Cantabria","02/05/2020","0"
"Cantabria","03/05/2020","3"
"Cantabria","04/05/2020","1"
"Cantabria","05/05/2020","6"
"Cantabria","06/05/2020","0"
"Cantabria","07/05/2020","0"
"Cantabria","08/05/2020","2"
"Cantabria","09/05/2020","1"
"Cantabria","10/05/2020","2"
"Cantabria","11/05/2020","7"
"Cantabria","12/05/2020","7"
"Cantabria","13/05/2020","2"
"Cantabria","14/05/2020","2"
"Cantabria","15/05/2020","2"
"Cantabria","16/05/2020","4"
"Cantabria","17/05/2020","0"
"Cantabria","18/05/2020","2"
"Cantabria","19/05/2020","2"
"Cantabria","20/05/2020","0"
"Cantabria","21/05/2020","3"
"Cantabria","22/05/2020","1"
"Cantabria","23/05/2020","2"
"Cantabria","24/05/2020","0"
"Cantabria","25/05/2020","1"
"Cantabria","26/05/2020","4"
"Cantabria","27/05/2020","2"
"Cantabria","28/05/2020","1"
"Cantabria","29/05/2020","3"
"Cantabria","30/05/2020","2"
"Cantabria","31/05/2020","1"
"Cantabria","01/06/2020","4"
"Cantabria","02/06/2020","2"
"Cantabria","03/06/2020","0"
"Cantabria","04/06/2020","1"
"Cantabria","05/06/2020","2"
"Cantabria","06/06/2020","0"
"Cantabria","07/06/2020","3"
"Cantabria","08/06/2020","1"
"Cantabria","09/06/2020","0"
"Cantabria","10/06/2020","1"
"Cantabria","11/06/2020","3"
"Cantabria","12/06/2020","2"
"Cantabria","13/06/2020","1"
"Cantabria","14/06/2020","2"
"Cantabria","15/06/2020","1"
"Cantabria","16/06/2020","2"
"Cantabria","17/06/2020","3"
"Cantabria","18/06/2020","5"
"Cantabria","19/06/2020","0"
"Cantabria","20/06/2020","3"
"Cantabria","21/06/2020","2"
"Cantabria","22/06/2020","1"
"Cantabria","23/06/2020","2"
"Cantabria","24/06/2020","2"
"Cantabria","25/06/2020","0"
"Cantabria","26/06/2020","3"
"Cantabria","27/06/2020","2"
"Cantabria","28/06/2020","0"
"Cantabria","29/06/2020","0"
"Cantabria","30/06/2020","1"
"Cantabria","01/07/2020","1"
"Cantabria","02/07/2020","0"
"Cantabria","03/07/2020","3"
"Cantabria","04/07/2020","0"
"Cantabria","05/07/2020","2"
"Cantabria","06/07/2020","0"
"Cantabria","07/07/2020","0"
"Cantabria","08/07/2020","2"
"Cantabria","09/07/2020","1"
"Cantabria","10/07/2020","1"
"Cantabria","11/07/2020","1"
"Cantabria","12/07/2020","2"
"Cantabria","13/07/2020","1"
"Cantabria","14/07/2020","2"
"Cantabria","15/07/2020","2"
"Cantabria","16/07/2020","0"
"Navarra","31/01/2020","0"
"Navarra","01/02/2020","0"
"Navarra","02/02/2020","0"
"Navarra","03/02/2020","0"
"Navarra","04/02/2020","1"
"Navarra","05/02/2020","0"
"Navarra","06/02/2020","0"
"Navarra","07/02/2020","0"
"Navarra","08/02/2020","0"
"Navarra","09/02/2020","0"
"Navarra","10/02/2020","1"
"Navarra","11/02/2020","0"
"Navarra","12/02/2020","0"
"Navarra","13/02/2020","0"
"Navarra","14/02/2020","0"
"Navarra","15/02/2020","0"
"Navarra","16/02/2020","0"
"Navarra","17/02/2020","0"
"Navarra","18/02/2020","0"
"Navarra","19/02/2020","0"
"Navarra","20/02/2020","1"
"Navarra","21/02/2020","2"
"Navarra","22/02/2020","1"
"Navarra","23/02/2020","1"
"Navarra","24/02/2020","3"
"Navarra","25/02/2020","4"
"Navarra","26/02/2020","5"
"Navarra","27/02/2020","5"
"Navarra","28/02/2020","3"
"Navarra","29/02/2020","5"
"Navarra","01/03/2020","13"
"Navarra","02/03/2020","14"
"Navarra","03/03/2020","18"
"Navarra","04/03/2020","22"
"Navarra","05/03/2020","28"
"Navarra","06/03/2020","26"
"Navarra","07/03/2020","49"
"Navarra","08/03/2020","51"
"Navarra","09/03/2020","97"
"Navarra","10/03/2020","109"
"Navarra","11/03/2020","129"
"Navarra","12/03/2020","178"
"Navarra","13/03/2020","208"
"Navarra","14/03/2020","176"
"Navarra","15/03/2020","252"
"Navarra","16/03/2020","270"
"Navarra","17/03/2020","267"
"Navarra","18/03/2020","247"
"Navarra","19/03/2020","232"
"Navarra","20/03/2020","322"
"Navarra","21/03/2020","205"
"Navarra","22/03/2020","194"
"Navarra","23/03/2020","235"
"Navarra","24/03/2020","274"
"Navarra","25/03/2020","242"
"Navarra","26/03/2020","166"
"Navarra","27/03/2020","158"
"Navarra","28/03/2020","138"
"Navarra","29/03/2020","96"
"Navarra","30/03/2020","243"
"Navarra","31/03/2020","149"
"Navarra","01/04/2020","231"
"Navarra","02/04/2020","143"
"Navarra","03/04/2020","138"
"Navarra","04/04/2020","88"
"Navarra","05/04/2020","99"
"Navarra","06/04/2020","149"
"Navarra","07/04/2020","118"
"Navarra","08/04/2020","118"
"Navarra","09/04/2020","111"
"Navarra","10/04/2020","106"
"Navarra","11/04/2020","84"
"Navarra","12/04/2020","90"
"Navarra","13/04/2020","86"
"Navarra","14/04/2020","100"
"Navarra","15/04/2020","74"
"Navarra","16/04/2020","60"
"Navarra","17/04/2020","86"
"Navarra","18/04/2020","64"
"Navarra","19/04/2020","46"
"Navarra","20/04/2020","61"
"Navarra","21/04/2020","30"
"Navarra","22/04/2020","53"
"Navarra","23/04/2020","56"
"Navarra","24/04/2020","62"
"Navarra","25/04/2020","39"
"Navarra","26/04/2020","11"
"Navarra","27/04/2020","23"
"Navarra","28/04/2020","32"
"Navarra","29/04/2020","49"
"Navarra","30/04/2020","56"
"Navarra","01/05/2020","72"
"Navarra","02/05/2020","70"
"Navarra","03/05/2020","21"
"Navarra","04/05/2020","18"
"Navarra","05/05/2020","4"
"Navarra","06/05/2020","7"
"Navarra","07/05/2020","0"
"Navarra","08/05/2020","1"
"Navarra","09/05/2020","1"
"Navarra","10/05/2020","1"
"Navarra","11/05/2020","12"
"Navarra","12/05/2020","2"
"Navarra","13/05/2020","9"
"Navarra","14/05/2020","19"
"Navarra","15/05/2020","11"
"Navarra","16/05/2020","4"
"Navarra","17/05/2020","21"
"Navarra","18/05/2020","6"
"Navarra","19/05/2020","9"
"Navarra","20/05/2020","4"
"Navarra","21/05/2020","3"
"Navarra","22/05/2020","6"
"Navarra","23/05/2020","12"
"Navarra","24/05/2020","2"
"Navarra","25/05/2020","5"
"Navarra","26/05/2020","4"
"Navarra","27/05/2020","11"
"Navarra","28/05/2020","9"
"Navarra","29/05/2020","5"
"Navarra","30/05/2020","7"
"Navarra","31/05/2020","3"
"Navarra","01/06/2020","1"
"Navarra","02/06/2020","3"
"Navarra","03/06/2020","6"
"Navarra","04/06/2020","7"
"Navarra","05/06/2020","6"
"Navarra","06/06/2020","1"
"Navarra","07/06/2020","2"
"Navarra","08/06/2020","0"
"Navarra","09/06/2020","4"
"Navarra","10/06/2020","4"
"Navarra","11/06/2020","2"
"Navarra","12/06/2020","1"
"Navarra","13/06/2020","1"
"Navarra","14/06/2020","2"
"Navarra","15/06/2020","4"
"Navarra","16/06/2020","12"
"Navarra","17/06/2020","3"
"Navarra","18/06/2020","6"
"Navarra","19/06/2020","7"
"Navarra","20/06/2020","5"
"Navarra","21/06/2020","18"
"Navarra","22/06/2020","16"
"Navarra","23/06/2020","11"
"Navarra","24/06/2020","8"
"Navarra","25/06/2020","5"
"Navarra","26/06/2020","5"
"Navarra","27/06/2020","7"
"Navarra","28/06/2020","3"
"Navarra","29/06/2020","1"
"Navarra","30/06/2020","2"
"Navarra","01/07/2020","6"
"Navarra","02/07/2020","4"
"Navarra","03/07/2020","6"
"Navarra","04/07/2020","5"
"Navarra","05/07/2020","0"
"Navarra","06/07/2020","10"
"Navarra","07/07/2020","12"
"Navarra","08/07/2020","8"
"Navarra","09/07/2020","29"
"Navarra","10/07/2020","16"
"Navarra","11/07/2020","28"
"Navarra","12/07/2020","18"
"Navarra","13/07/2020","13"
"Navarra","14/07/2020","3"
"Navarra","15/07/2020","1"
"Navarra","16/07/2020","0"
"Extremadura","31/01/2020","0"
"Extremadura","01/02/2020","0"
"Extremadura","02/02/2020","2"
"Extremadura","03/02/2020","0"
"Extremadura","04/02/2020","0"
"Extremadura","05/02/2020","0"
"Extremadura","06/02/2020","0"
"Extremadura","07/02/2020","0"
"Extremadura","08/02/2020","1"
"Extremadura","09/02/2020","0"
"Extremadura","10/02/2020","0"
"Extremadura","11/02/2020","0"
"Extremadura","12/02/2020","0"
"Extremadura","13/02/2020","1"
"Extremadura","14/02/2020","1"
"Extremadura","15/02/2020","2"
"Extremadura","16/02/2020","0"
"Extremadura","17/02/2020","1"
"Extremadura","18/02/2020","0"
"Extremadura","19/02/2020","1"
"Extremadura","20/02/2020","1"
"Extremadura","21/02/2020","1"
"Extremadura","22/02/2020","0"
"Extremadura","23/02/2020","0"
"Extremadura","24/02/2020","0"
"Extremadura","25/02/2020","5"
"Extremadura","26/02/2020","1"
"Extremadura","27/02/2020","3"
"Extremadura","28/02/2020","8"
"Extremadura","29/02/2020","4"
"Extremadura","01/03/2020","5"
"Extremadura","02/03/2020","7"
"Extremadura","03/03/2020","9"
"Extremadura","04/03/2020","9"
"Extremadura","05/03/2020","6"
"Extremadura","06/03/2020","20"
"Extremadura","07/03/2020","15"
"Extremadura","08/03/2020","19"
"Extremadura","09/03/2020","38"
"Extremadura","10/03/2020","44"
"Extremadura","11/03/2020","74"
"Extremadura","12/03/2020","87"
"Extremadura","13/03/2020","94"
"Extremadura","14/03/2020","89"
"Extremadura","15/03/2020","86"
